# This file is generated by MACS version 2.1.0.20150420,,,,,,,,,
# Command line: callpeak -t /group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/R3.q30.fixed.dedup.bam -c /group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/C3.q30.fixed.dedup.bam -f BAMPE -g mm -n Gran_KDctrl -q 0.05 --outdir /group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/peaks -B,,,,,,,,,
# ARGUMENTS LIST:,,,,,,,,,
# name = Gran_KDctrl,,,,,,,,,
# format = BAMPE,,,,,,,,,
# ChIP-seq file = ['/group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/R3.q30.fixed.dedup.bam'],,,,,,,,,
# control file = ['/group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/C3.q30.fixed.dedup.bam'],,,,,,,,,
# effective genome size = 1.87e+09,,,,,,,,,
# band width = 300,,,,,,,,,
"# model fold = [5, 50]",,,,,,,,,
# qvalue cutoff = 5.00e-02,,,,,,,,,
# Larger dataset will be scaled towards smaller dataset.,,,,,,,,,
# Range for calculating regional lambda is: 1000 bps and 10000 bps,,,,,,,,,
# Broad region calling is off,,,,,,,,,
,,,,,,,,,
# fragment size is determined as 239 bps,,,,,,,,,
# total fragments in treatment: 14924358,,,,,,,,,
# fragments after filtering in treatment: 14173386,,,,,,,,,
# maximum duplicate fragments in treatment = 1,,,,,,,,,
# Redundant rate in treatment: 0.05,,,,,,,,,
# total fragments in control: 12259787,,,,,,,,,
# fragments after filtering in control: 11695760,,,,,,,,,
# maximum duplicate fragments in control = 1,,,,,,,,,
# Redundant rate in control: 0.05,,,,,,,,,
# d = 239,,,,,,,,,
chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
chr2,170021198,170021448,251,170021271,28,6.38084,2.71162,3.7348,Gran_KDctrl_peak_10401
chr2,170027369,170027738,370,170027677,74,13.37289,2.65333,10.31143,Gran_KDctrl_peak_10402
chr2,170030714,170031603,890,170031187,35,5.07116,2.14875,2.5377,Gran_KDctrl_peak_10403
chr2,170132941,170133809,869,170133199,39,3.75652,1.80122,1.3669,Gran_KDctrl_peak_10404
chr2,170147066,170147737,672,170147596,51,3.87971,1.69436,1.47671,Gran_KDctrl_peak_10405
chr2,170171103,170171524,422,170171173,51,8.73929,2.47674,5.92767,Gran_KDctrl_peak_10406
chr2,170226470,170227099,630,170226999,30,9.42745,3.49219,6.57297,Gran_KDctrl_peak_10407
chr2,172196099,172196439,341,172196195,237,30.69637,2.34292,27.02672,Gran_KDctrl_peak_10408
chr2,172207448,172207814,367,172207721,19,7.58112,3.81575,4.84506,Gran_KDctrl_peak_10409
chr2,172218914,172219493,580,172219203,132,13.3583,2.03902,10.29796,Gran_KDctrl_peak_10410
chr2,172224831,172226161,1331,172225035,180,33.54234,2.85445,29.79362,Gran_KDctrl_peak_10411
chr2,172226703,172227099,397,172226793,262,8.51771,1.45826,5.71956,Gran_KDctrl_peak_10412
chr2,172825249,172825921,673,172825588,264,12.18088,1.59239,9.17638,Gran_KDctrl_peak_10413
chr2,172843627,172844042,416,172843692,35,5.07116,2.14875,2.5377,Gran_KDctrl_peak_10414
chr2,172845036,172845479,444,172845450,57,6.68201,2.05191,4.01159,Gran_KDctrl_peak_10415
chr2,172847493,172848072,580,172847498,128,4.5009,1.44192,2.0296,Gran_KDctrl_peak_10416
chr2,172851918,172853255,1338,172852489,32,3.71329,1.90094,1.32987,Gran_KDctrl_peak_10417
chr2,172872135,172872624,490,172872242,57,8.37108,2.29823,5.58227,Gran_KDctrl_peak_10418
chr2,172877173,172877705,533,172877472,20,7.31126,3.59137,4.59411,Gran_KDctrl_peak_10419
chr2,172887668,172887979,312,172887687,108,5.57647,1.58285,2.99948,Gran_KDctrl_peak_10420
chr2,172888220,172888479,260,172888221,23,3.74543,2.12731,1.35732,Gran_KDctrl_peak_10421
chr2,172890808,172891253,446,172891253,43,3.94091,1.78638,1.5327,Gran_KDctrl_peak_10422
chr2,172898237,172898921,685,172898601,189,26.80097,2.4374,23.24869,Gran_KDctrl_peak_10423
chr2,172907999,172909458,1460,172909399,67,10.00547,2.3552,7.11708,Gran_KDctrl_peak_10424
chr2,172998528,172998831,304,172998612,43,4.99949,1.98134,2.47407,Gran_KDctrl_peak_10425
chr2,173043572,173045322,1751,173044550,93,21.52613,3.18879,18.1444,Gran_KDctrl_peak_10426
chr2,173353989,173354249,261,173354236,24,4.99264,2.478,2.4682,Gran_KDctrl_peak_10427
chr2,173562949,173563324,376,173563019,378,9.81082,1.40356,6.93415,Gran_KDctrl_peak_10428
chr2,173609345,173610820,1476,173610101,92,10.55246,2.11266,7.6329,Gran_KDctrl_peak_10429
chr2,173843381,173844214,834,173843706,122,19.86762,2.58101,16.54444,Gran_KDctrl_peak_10430
chr2,173901406,173903664,2259,173901702,174,20.79852,2.22766,17.44191,Gran_KDctrl_peak_10431
chr2,173935814,173936501,688,173936026,164,43.51165,3.66474,39.51091,Gran_KDctrl_peak_10432
chr2,174152890,174153265,376,174152960,119,22.24773,2.80318,18.84181,Gran_KDctrl_peak_10433
chr2,174154516,174156651,2136,174155589,92,7.33867,1.81317,4.61964,Gran_KDctrl_peak_10434
chr2,174169277,174169878,602,174169859,37,4.79339,2.04613,2.29005,Gran_KDctrl_peak_10435
chr2,174241289,174241712,424,174241291,141,4.01804,1.3814,1.60312,Gran_KDctrl_peak_10436
chr2,174262991,174263314,324,174263307,141,6.67569,1.56601,4.0059,Gran_KDctrl_peak_10437
chr2,174263602,174265063,1462,174264500,146,7.74156,1.62115,4.99456,Gran_KDctrl_peak_10438
chr2,174967205,174967585,381,174967357,28,4.96714,2.31769,2.4461,Gran_KDctrl_peak_10439
chr2,176990949,176991217,269,176991204,119,5.94267,1.57617,3.33137,Gran_KDctrl_peak_10440
chr2,177574831,177575363,533,177575088,155,4.74064,1.40958,2.24366,Gran_KDctrl_peak_10441
chr2,177691638,177692078,441,177692058,150,7.59355,1.60107,4.85626,Gran_KDctrl_peak_10442
chr2,177757674,177758250,577,177757961,145,10.85467,1.81647,7.91869,Gran_KDctrl_peak_10443
chr2,177812932,177813209,278,177813151,45,8.35658,2.56043,5.56897,Gran_KDctrl_peak_10444
chr2,178148488,178149743,1256,178149166,295,17.55559,1.72224,14.31907,Gran_KDctrl_peak_10445
chr2,178151096,178152063,968,178151397,168,6.06906,1.47068,3.44897,Gran_KDctrl_peak_10446
chr2,178232368,178233085,718,178232749,81,8.98395,2.0614,6.15645,Gran_KDctrl_peak_10447
chr2,178251111,178251962,852,178251342,50,6.148,2.07057,3.52125,Gran_KDctrl_peak_10448
chr2,179711469,179711724,256,179711511,354,7.68478,1.35418,4.94165,Gran_KDctrl_peak_10449
chr2,179759341,179759756,416,179759584,347,16.91725,1.62862,13.70609,Gran_KDctrl_peak_10450
chr2,179776392,179778087,1696,179777158,258,14.86669,1.69858,11.7395,Gran_KDctrl_peak_10451
chr2,179805243,179805556,314,179805302,71,5.92743,1.81001,3.31732,Gran_KDctrl_peak_10452
chr2,179853732,179854156,425,179853964,495,14.61843,1.44973,11.50189,Gran_KDctrl_peak_10453
chr2,179854475,179855124,650,179854482,98,6.0072,1.65968,3.39145,Gran_KDctrl_peak_10454
chr2,179860741,179861031,291,179860999,18,6.74626,3.55509,4.0713,Gran_KDctrl_peak_10455
chr2,179906093,179906395,303,179906221,400,7.8872,1.33522,5.13241,Gran_KDctrl_peak_10456
chr2,179991059,179992097,1039,179992038,337,17.48506,1.657,14.25178,Gran_KDctrl_peak_10457
chr2,180005464,180005711,248,180005513,72,5.74469,1.78089,3.15255,Gran_KDctrl_peak_10458
chr2,180008105,180008466,362,180008323,407,13.21733,1.47456,10.16328,Gran_KDctrl_peak_10459
chr2,180010626,180011748,1123,180010833,79,21.09505,3.50675,17.72808,Gran_KDctrl_peak_10460
chr2,180166539,180167172,634,180167164,31,4.28639,2.05893,1.83423,Gran_KDctrl_peak_10461
chr2,180179899,180180182,284,180179920,34,6.692,2.55022,4.02069,Gran_KDctrl_peak_10462
chr2,180183668,180183926,259,180183909,39,3.75652,1.80122,1.3669,Gran_KDctrl_peak_10463
chr2,180190622,180191618,997,180190918,211,12.66241,1.70965,9.63429,Gran_KDctrl_peak_10464
chr2,180323655,180324385,731,180324068,86,14.54515,2.5801,11.43139,Gran_KDctrl_peak_10465
chr2,180436484,180437054,571,180436745,126,7.31561,1.65494,4.59818,Gran_KDctrl_peak_10466
chr2,180439776,180440108,333,180440013,50,10.68086,2.83873,7.75492,Gran_KDctrl_peak_10467
chr2,180444002,180445091,1090,180444832,267,12.97873,1.61631,9.93531,Gran_KDctrl_peak_10468
chr2,180445368,180445670,303,180445370,50,3.9234,1.71037,1.51708,Gran_KDctrl_peak_10469
chr2,180460980,180461801,822,180461558,58,10.43696,2.58623,7.52405,Gran_KDctrl_peak_10470
chr2,180472525,180472891,367,180472881,12,5.76734,3.79708,3.17337,Gran_KDctrl_peak_10471
chr2,180654721,180655751,1031,180655674,233,8.92271,1.51062,6.09926,Gran_KDctrl_peak_10472
chr2,180701671,180702148,478,180701883,79,4.50429,1.59746,2.03213,Gran_KDctrl_peak_10473
chr2,180824835,180825834,1000,180825057,43,4.44272,1.87881,1.97513,Gran_KDctrl_peak_10474
chr2,180921435,180922656,1222,180921874,211,23.37094,2.16443,19.927,Gran_KDctrl_peak_10475
chr2,180927657,180928197,541,180927928,28,7.56057,3.05814,4.82606,Gran_KDctrl_peak_10476
chr2,180976161,180976802,642,180976720,118,8.74387,1.79111,5.93191,Gran_KDctrl_peak_10477
chr2,181022382,181022824,443,181022762,300,14.53547,1.61997,11.4221,Gran_KDctrl_peak_10478
chr2,181099693,181100773,1081,181100134,133,8.8058,1.73248,5.98905,Gran_KDctrl_peak_10479
chr2,181145547,181146014,468,181145969,47,10.85661,2.97251,7.92043,Gran_KDctrl_peak_10480
chr2,181193301,181193672,372,181193667,23,5.59221,2.72109,3.0139,Gran_KDctrl_peak_10481
chr2,181193960,181194234,275,181194220,99,5.30796,1.59226,2.75566,Gran_KDctrl_peak_10482
chr2,181226729,181227236,508,181227208,44,4.7538,1.92151,2.25417,Gran_KDctrl_peak_10483
chr2,181230699,181232407,1709,181231752,254,15.6493,1.73438,12.48914,Gran_KDctrl_peak_10484
chr2,181254980,181255489,510,181255155,210,11.67613,1.66897,8.69753,Gran_KDctrl_peak_10485
chr2,181272198,181272593,396,181272568,17,6.24512,3.43417,3.61087,Gran_KDctrl_peak_10486
chr2,181288598,181288927,330,181288647,23,5.53993,2.70363,2.9649,Gran_KDctrl_peak_10487
chr2,181315876,181316717,842,181315949,180,26.76842,2.4966,23.21738,Gran_KDctrl_peak_10488
chr2,181327683,181327937,255,181327692,24,4.12963,2.21226,1.69812,Gran_KDctrl_peak_10489
chr2,181333250,181334002,753,181333756,50,16.9628,4.07593,13.74989,Gran_KDctrl_peak_10490
chr2,181394119,181394668,550,181394431,69,6.32207,1.8739,3.68112,Gran_KDctrl_peak_10491
chr2,181414734,181415692,959,181414950,63,6.6057,1.96876,3.94245,Gran_KDctrl_peak_10492
chr2,181426570,181427022,453,181426595,58,6.41949,2.00148,3.76963,Gran_KDctrl_peak_10493
chr2,181428115,181428744,630,181428476,281,58.24923,3.10997,53.90739,Gran_KDctrl_peak_10494
chr3,5349499,5349756,258,5349725,22,6.22065,3.00061,3.5898,Gran_KDctrl_peak_10495
chr3,5575888,5576598,711,5576322,366,27.40525,1.87144,23.83401,Gran_KDctrl_peak_10496
chr3,7501951,7503681,1731,7503412,151,6.99468,1.56152,4.3022,Gran_KDctrl_peak_10497
chr3,8631929,8632196,268,8631960,30,5.82877,2.47753,3.22782,Gran_KDctrl_peak_10498
chr3,8667098,8667673,576,8667340,104,33.07758,4.16059,29.34168,Gran_KDctrl_peak_10499
chr3,8923492,8923979,488,8923783,289,61.70388,3.17697,57.28323,Gran_KDctrl_peak_10500
chr3,8924395,8924674,280,8924451,24,6.70117,3.03371,4.02937,Gran_KDctrl_peak_10501
chr3,8957148,8957704,557,8957635,16,4.19638,2.61419,1.75257,Gran_KDctrl_peak_10502
chr3,8968835,8969756,922,8969731,103,8.52901,1.85255,5.72978,Gran_KDctrl_peak_10503
chr3,9003954,9005790,1837,9004513,166,18.96456,2.17618,15.6751,Gran_KDctrl_peak_10504
chr3,9027406,9028144,739,9027504,77,16.29671,2.94911,13.10957,Gran_KDctrl_peak_10505
chr3,9033897,9034740,844,9034059,60,9.16797,2.36043,6.32922,Gran_KDctrl_peak_10506
chr3,9198820,9199132,313,9199088,30,6.30563,2.60361,3.66604,Gran_KDctrl_peak_10507
chr3,9609174,9609586,413,9609179,25,4.14402,2.18367,1.70675,Gran_KDctrl_peak_10508
chr3,9725412,9725848,437,9725479,33,9.699,3.37007,6.82813,Gran_KDctrl_peak_10509
chr3,9754568,9755002,435,9754643,19,6.6689,3.42035,3.99973,Gran_KDctrl_peak_10510
chr3,9828582,9829171,590,9828851,34,4.7039,2.08906,2.21045,Gran_KDctrl_peak_10511
chr3,9832866,9833723,858,9833692,152,16.68268,2.12817,13.48027,Gran_KDctrl_peak_10512
chr3,9853273,9853551,279,9853304,82,6.42995,1.7871,3.77957,Gran_KDctrl_peak_10513
chr3,9865103,9865399,297,9865186,13,6.45505,4.04408,3.80277,Gran_KDctrl_peak_10514
chr3,9878983,9879696,714,9879603,30,4.98252,2.25876,2.45892,Gran_KDctrl_peak_10515
chr3,9884802,9885260,459,9885185,70,10.04038,2.31345,7.14969,Gran_KDctrl_peak_10516
chr3,9887057,9887442,386,9887265,33,5.91719,2.39806,3.30752,Gran_KDctrl_peak_10517
chr3,9901669,9902462,794,9901836,21,5.6758,2.87014,3.08741,Gran_KDctrl_peak_10518
chr3,10012679,10013141,463,10012695,43,5.30054,2.03692,2.74858,Gran_KDctrl_peak_10519
chr3,10087601,10087899,299,10087816,27,12.31631,4.78849,9.30544,Gran_KDctrl_peak_10520
chr3,10307207,10307662,456,10307325,32,8.14031,3.00212,5.36653,Gran_KDctrl_peak_10521
chr3,10331169,10331436,268,10331364,51,6.82881,2.16442,4.14732,Gran_KDctrl_peak_10522
chr3,10439562,10440375,814,10440113,129,7.45934,1.65483,4.73311,Gran_KDctrl_peak_10523
chr3,14533818,14534409,592,14533888,82,12.86459,2.46147,9.82787,Gran_KDctrl_peak_10524
chr3,14578575,14579176,602,14578684,210,39.96538,2.9104,36.0507,Gran_KDctrl_peak_10525
chr3,14869727,14870020,294,14869985,62,8.11151,2.18202,5.33941,Gran_KDctrl_peak_10526
chr3,15284414,15285124,711,15285064,66,4.22447,1.63452,1.77887,Gran_KDctrl_peak_10527
chr3,15331482,15332741,1260,15332231,92,21.00557,3.15487,17.64215,Gran_KDctrl_peak_10528
chr3,15439748,15440020,273,15440019,25,3.78119,2.07793,1.39024,Gran_KDctrl_peak_10529
chr3,15574209,15575796,1588,15575119,58,11.89673,2.81015,8.90609,Gran_KDctrl_peak_10530
chr3,15586578,15586877,300,15586832,38,7.08969,2.50932,4.39025,Gran_KDctrl_peak_10531
chr3,15590593,15590855,263,15590627,17,6.24512,3.43417,3.61087,Gran_KDctrl_peak_10532
chr3,15747708,15748468,761,15748386,37,9.2438,3.03697,6.39966,Gran_KDctrl_peak_10533
chr3,15908015,15908293,279,15908022,98,5.25946,1.59169,2.70977,Gran_KDctrl_peak_10534
chr3,15921075,15921359,285,15921318,15,5.00026,3.0526,2.47407,Gran_KDctrl_peak_10535
chr3,16080693,16081371,679,16080693,56,4.12375,1.69041,1.69591,Gran_KDctrl_peak_10536
chr3,16083103,16083829,727,16083172,353,9.30471,1.40559,6.45703,Gran_KDctrl_peak_10537
chr3,17951788,17952220,433,17951793,23,5.01576,2.53088,2.48771,Gran_KDctrl_peak_10538
chr3,18143080,18143831,752,18143830,42,3.89461,1.78981,1.49097,Gran_KDctrl_peak_10539
chr3,18219530,18219921,392,18219597,158,12.11499,1.83954,9.11367,Gran_KDctrl_peak_10540
chr3,18239212,18239595,384,18239351,86,9.15486,2.03231,6.31759,Gran_KDctrl_peak_10541
chr3,18523994,18524372,379,18523994,48,3.73307,1.69713,1.34714,Gran_KDctrl_peak_10542
chr3,18541619,18541958,340,18541895,70,8.01977,2.06843,5.25412,Gran_KDctrl_peak_10543
chr3,18565860,18566408,549,18566002,13,7.2388,4.4941,4.52663,Gran_KDctrl_peak_10544
chr3,19062803,19063202,400,19063133,358,11.53979,1.46782,8.56869,Gran_KDctrl_peak_10545
chr3,19088051,19088492,442,19088183,343,11.9055,1.49148,8.91448,Gran_KDctrl_peak_10546
chr3,19101236,19102104,869,19101509,89,23.96117,3.56622,20.4974,Gran_KDctrl_peak_10547
chr3,19115870,19116325,456,19116251,21,4.98935,2.62356,2.46544,Gran_KDctrl_peak_10548
chr3,19201051,19201613,563,19201350,17,6.24512,3.43417,3.61087,Gran_KDctrl_peak_10549
chr3,19210439,19211665,1227,19211379,198,15.96912,1.89131,12.7955,Gran_KDctrl_peak_10550
chr3,19462573,19462821,249,19462615,20,7.31126,3.59137,4.59411,Gran_KDctrl_peak_10551
chr3,19528027,19529006,980,19528813,191,19.71426,2.0895,16.3968,Gran_KDctrl_peak_10552
chr3,19594132,19594657,526,19594151,21,4.11256,2.31997,1.68707,Gran_KDctrl_peak_10553
chr3,19794807,19795652,846,19794810,114,4.37573,1.46389,1.91454,Gran_KDctrl_peak_10554
chr3,19904212,19904885,674,19904627,68,56.7498,13.16432,52.44004,Gran_KDctrl_peak_10555
chr3,19925582,19926011,430,19925724,19,4.13236,2.41808,1.69812,Gran_KDctrl_peak_10556
chr3,19926611,19927774,1164,19927504,129,13.84187,2.0901,10.75894,Gran_KDctrl_peak_10557
chr3,19928113,19928807,695,19928801,27,4.96545,2.35165,2.4451,Gran_KDctrl_peak_10558
chr3,19934995,19935379,385,19935076,233,38.35252,2.66981,34.47766,Gran_KDctrl_peak_10559
chr3,19976921,19977168,248,19976924,11,4.10685,2.97796,1.68216,Gran_KDctrl_peak_10560
chr3,20054528,20055639,1112,20055023,106,25.93501,3.35403,22.40965,Gran_KDctrl_peak_10561
chr3,20203570,20204050,481,20203789,57,6.09688,1.96755,3.47504,Gran_KDctrl_peak_10562
chr3,21533472,21533893,422,21533885,16,4.24339,2.63432,1.79505,Gran_KDctrl_peak_10563
chr3,21704924,21706128,1205,21705620,76,12.89068,2.55949,9.85197,Gran_KDctrl_peak_10564
chr3,21833847,21835130,1284,21835058,154,8.47459,1.64349,5.67855,Gran_KDctrl_peak_10565
chr3,21860156,21860419,264,21860261,28,12.93107,4.89558,9.88997,Gran_KDctrl_peak_10566
chr3,21861445,21862347,903,21861450,29,4.23051,2.09348,1.78436,Gran_KDctrl_peak_10567
chr3,21885198,21885580,383,21885243,20,5.14954,2.73968,2.60956,Gran_KDctrl_peak_10568
chr3,21886790,21887369,580,21887252,97,12.31269,2.22625,9.3021,Gran_KDctrl_peak_10569
chr3,21890896,21891299,404,21890898,58,4.86975,1.78174,2.35673,Gran_KDctrl_peak_10570
chr3,21973883,21974125,243,21974107,46,5.98634,2.10878,3.3723,Gran_KDctrl_peak_10571
chr3,21975030,21976412,1383,21975276,477,33.37814,1.83611,29.63384,Gran_KDctrl_peak_10572
chr3,22041066,22041329,264,22041148,19,5.83445,3.07552,3.2329,Gran_KDctrl_peak_10573
chr3,22071956,22072238,283,22072123,10,4.85813,3.53108,2.34697,Gran_KDctrl_peak_10574
chr3,26980332,26980642,311,26980341,33,5.02873,2.18761,2.49962,Gran_KDctrl_peak_10575
chr3,27081795,27082138,344,27081818,170,5.40376,1.42785,2.8433,Gran_KDctrl_peak_10576
chr3,27082396,27082712,317,27082401,33,4.03916,1.95807,1.62324,Gran_KDctrl_peak_10577
chr3,27091065,27091339,275,27091153,28,7.05086,2.90624,4.35467,Gran_KDctrl_peak_10578
chr3,27101106,27101536,431,27101159,13,5.4204,3.47429,2.85733,Gran_KDctrl_peak_10579
chr3,27108763,27109403,641,27109296,46,19.37114,4.9563,16.06632,Gran_KDctrl_peak_10580
chr3,27117613,27117963,351,27117714,40,9.03157,2.86108,6.20043,Gran_KDctrl_peak_10581
chr3,27135864,27136311,448,27136304,30,4.25761,2.0755,1.80861,Gran_KDctrl_peak_10582
chr3,27157458,27157775,318,27157532,58,8.38553,2.28304,5.59467,Gran_KDctrl_peak_10583
chr3,27169375,27169740,366,27169418,17,4.43618,2.64995,1.96889,Gran_KDctrl_peak_10584
chr3,27190109,27190509,401,27190462,46,10.92963,3.02405,7.98947,Gran_KDctrl_peak_10585
chr3,27215640,27216235,596,27215966,46,9.29129,2.7074,6.44422,Gran_KDctrl_peak_10586
chr3,27338385,27338693,309,27338434,9,4.13402,3.21007,1.69812,Gran_KDctrl_peak_10587
chr3,27477996,27478432,437,27478344,27,10.10717,3.96646,7.21217,Gran_KDctrl_peak_10588
chr3,27514113,27514635,523,27514173,18,6.17504,3.30439,3.54672,Gran_KDctrl_peak_10589
chr3,27515897,27517076,1180,27516850,95,8.94305,1.94043,6.11845,Gran_KDctrl_peak_10590
chr3,27548786,27549420,635,27549234,37,16.2275,4.95752,13.04326,Gran_KDctrl_peak_10591
chr3,27555890,27556149,260,27555905,37,6.23422,2.35323,3.60168,Gran_KDctrl_peak_10592
chr3,27588310,27589198,889,27588614,84,16.49209,2.82541,13.29757,Gran_KDctrl_peak_10593
chr3,27609016,27610244,1229,27610051,125,34.76009,3.75186,30.97789,Gran_KDctrl_peak_10594
chr3,27690042,27690361,320,27690164,14,4.46295,2.88482,1.99404,Gran_KDctrl_peak_10595
chr3,27837342,27838114,773,27837885,55,20.95145,4.60877,17.58983,Gran_KDctrl_peak_10596
chr3,27860030,27860296,267,27860231,13,5.4204,3.47429,2.85733,Gran_KDctrl_peak_10597
chr3,27883030,27883500,471,27883059,38,5.48992,2.1708,2.91936,Gran_KDctrl_peak_10598
chr3,28704295,28704889,595,28704386,233,8.50948,1.4931,5.71169,Gran_KDctrl_peak_10599
chr3,30500113,30500681,569,30500343,42,7.94561,2.56656,5.1852,Gran_KDctrl_peak_10600
chr3,30501221,30501881,661,30501286,287,28.7319,2.0879,25.12054,Gran_KDctrl_peak_10601
chr3,30691973,30692890,918,30692269,138,11.24233,1.87038,8.28596,Gran_KDctrl_peak_10602
chr3,30754610,30755545,936,30755036,98,30.38035,4.04742,26.71987,Gran_KDctrl_peak_10603
chr3,30759204,30759835,632,30759291,26,6.49628,2.84724,3.84058,Gran_KDctrl_peak_10604
chr3,30762999,30764052,1054,30763731,68,13.04748,2.7341,10.00101,Gran_KDctrl_peak_10605
chr3,30867659,30868949,1291,30868134,57,18.60906,4.00891,15.33325,Gran_KDctrl_peak_10606
chr3,30894371,30895286,916,30894630,134,10.8308,1.86211,7.89635,Gran_KDctrl_peak_10607
chr3,30955430,30956397,968,30956309,85,15.01023,2.64552,11.87677,Gran_KDctrl_peak_10608
chr3,30982761,30983012,252,30983010,37,4.1955,1.92079,1.75201,Gran_KDctrl_peak_10609
chr3,30992676,30994003,1328,30993680,462,32.2717,1.83398,28.55745,Gran_KDctrl_peak_10610
chr3,31037557,31038138,582,31037685,52,24.02825,5.58902,20.56245,Gran_KDctrl_peak_10611
chr3,32264302,32264883,582,32264641,35,8.2086,2.87713,5.43033,Gran_KDctrl_peak_10612
chr3,32295827,32296712,886,32295925,281,9.62838,1.47913,6.76169,Gran_KDctrl_peak_10613
chr3,32409327,32409771,445,32409440,218,8.79678,1.52729,5.98082,Gran_KDctrl_peak_10614
chr3,32428380,32428669,290,32428388,146,6.15382,1.51961,3.52685,Gran_KDctrl_peak_10615
chr3,32607314,32608093,780,32607497,332,11.94466,1.50301,8.95225,Gran_KDctrl_peak_10616
chr3,32635664,32635972,309,32635825,383,16.81114,1.58575,13.60367,Gran_KDctrl_peak_10617
chr3,33698678,33699308,631,33699017,282,11.4832,1.54323,8.51491,Gran_KDctrl_peak_10618
chr3,33918617,33918930,314,33918880,168,16.33626,2.02626,13.14765,Gran_KDctrl_peak_10619
chr3,33933357,33933728,372,33933417,9,4.13402,3.21007,1.69812,Gran_KDctrl_peak_10620
chr3,35587625,35587886,262,35587880,42,4.9632,1.99062,2.44424,Gran_KDctrl_peak_10621
chr3,35631251,35631816,566,35631562,47,16.84805,4.24755,13.63953,Gran_KDctrl_peak_10622
chr3,35652909,35653608,700,35652989,357,28.21522,1.90808,24.61954,Gran_KDctrl_peak_10623
chr3,35807591,35808042,452,35807713,10,4.85813,3.53108,2.34697,Gran_KDctrl_peak_10624
chr3,35831372,35832053,682,35831787,116,5.96238,1.58729,3.35,Gran_KDctrl_peak_10625
chr3,35839168,35839662,495,35839631,12,5.76734,3.79708,3.17337,Gran_KDctrl_peak_10626
chr3,35872128,35872705,578,35872654,38,11.92558,3.64666,8.93382,Gran_KDctrl_peak_10627
chr3,35899294,35899681,388,35899593,126,7.88021,1.69509,5.12592,Gran_KDctrl_peak_10628
chr3,35964113,35964380,268,35964353,22,5.59984,2.78079,3.02046,Gran_KDctrl_peak_10629
chr3,35964932,35965710,779,35964937,86,5.97635,1.71647,3.36337,Gran_KDctrl_peak_10630
chr3,36035252,36035569,318,36035298,21,10.22309,4.74596,7.32189,Gran_KDctrl_peak_10631
chr3,36373937,36374297,361,36374284,110,4.27999,1.46584,1.82874,Gran_KDctrl_peak_10632
chr3,36450917,36451768,852,36451508,73,5.15056,1.7045,2.61041,Gran_KDctrl_peak_10633
chr3,36470930,36471191,262,36471103,266,14.86815,1.68413,11.74095,Gran_KDctrl_peak_10634
chr3,36761903,36762244,342,36762002,337,12.44868,1.51317,9.43226,Gran_KDctrl_peak_10635
chr3,36936882,36937131,250,36937097,14,5.177,3.23588,2.63424,Gran_KDctrl_peak_10636
chr3,37039224,37039671,448,37039586,30,8.68211,3.26905,5.87351,Gran_KDctrl_peak_10637
chr3,37103147,37103714,568,37103148,106,5.15678,1.55381,2.61624,Gran_KDctrl_peak_10638
chr3,37211148,37211674,527,37211406,101,5.23797,1.57842,2.68937,Gran_KDctrl_peak_10639
chr3,37259787,37260068,282,37260046,12,3.95846,2.80443,1.54747,Gran_KDctrl_peak_10640
chr3,37318291,37319455,1165,37318693,603,19.91496,1.49081,16.58984,Gran_KDctrl_peak_10641
chr3,37376199,37376551,353,37376307,9,4.13402,3.21007,1.69812,Gran_KDctrl_peak_10642
chr3,37538930,37539731,802,37539527,34,6.692,2.55022,4.02069,Gran_KDctrl_peak_10643
chr3,37558752,37559127,376,37558913,23,5.01576,2.53088,2.48771,Gran_KDctrl_peak_10644
chr3,37646965,37647471,507,37647065,20,5.77173,2.97484,3.17639,Gran_KDctrl_peak_10645
chr3,38100660,38101417,758,38100978,38,21.62416,6.66968,18.23917,Gran_KDctrl_peak_10646
chr3,38383541,38384012,472,38383894,331,10.8427,1.47035,7.90761,Gran_KDctrl_peak_10647
chr3,40399233,40399575,343,40399529,167,18.99163,2.17206,15.70132,Gran_KDctrl_peak_10648
chr3,40429898,40430782,885,40430470,80,17.22703,2.99395,14.00334,Gran_KDctrl_peak_10649
chr3,40508852,40509214,363,40509164,47,8.33211,2.50292,5.54599,Gran_KDctrl_peak_10650
chr3,40548319,40550001,1683,40549160,331,22.71059,1.81043,19.28898,Gran_KDctrl_peak_10651
chr3,40603823,40604373,551,40603922,164,6.01805,1.47475,3.40161,Gran_KDctrl_peak_10652
chr3,40650533,40651077,545,40650780,332,23.63789,1.83406,20.18461,Gran_KDctrl_peak_10653
chr3,40753423,40754906,1484,40753632,578,14.6076,1.40805,11.49143,Gran_KDctrl_peak_10654
chr3,40842073,40842681,609,40842410,33,9.699,3.37007,6.82813,Gran_KDctrl_peak_10655
chr3,40886957,40887386,430,40887136,672,48.90392,1.87098,44.77954,Gran_KDctrl_peak_10656
