# This file is generated by MACS version 2.1.0.20150420,,,,,,,,,
# Command line: callpeak -t /group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/R2.q30.fixed.dedup.bam -c /group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/C2.q30.fixed.dedup.bam -f BAMPE -g mm -n CMP_KDctrl -q 0.05 --outdir /group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/peaks -B,,,,,,,,,
# ARGUMENTS LIST:,,,,,,,,,
# name = CMP_KDctrl,,,,,,,,,
# format = BAMPE,,,,,,,,,
# ChIP-seq file = ['/group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/R2.q30.fixed.dedup.bam'],,,,,,,,,
# control file = ['/group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/C2.q30.fixed.dedup.bam'],,,,,,,,,
# effective genome size = 1.87e+09,,,,,,,,,
# band width = 300,,,,,,,,,
"# model fold = [5, 50]",,,,,,,,,
# qvalue cutoff = 5.00e-02,,,,,,,,,
# Larger dataset will be scaled towards smaller dataset.,,,,,,,,,
# Range for calculating regional lambda is: 1000 bps and 10000 bps,,,,,,,,,
# Broad region calling is off,,,,,,,,,
,,,,,,,,,
# fragment size is determined as 235 bps,,,,,,,,,
# total fragments in treatment: 18288398,,,,,,,,,
# fragments after filtering in treatment: 17280844,,,,,,,,,
# maximum duplicate fragments in treatment = 1,,,,,,,,,
# Redundant rate in treatment: 0.06,,,,,,,,,
# total fragments in control: 14850457,,,,,,,,,
# fragments after filtering in control: 14040448,,,,,,,,,
# maximum duplicate fragments in control = 1,,,,,,,,,
# Redundant rate in control: 0.05,,,,,,,,,
# d = 235,,,,,,,,,
chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
chr19,5567713,5568538,826,5567713,75,4.10309,1.57072,1.39753,CMP_KDctrl_peak_5357
chr19,5572017,5572990,974,5572369,56,16.8194,3.72132,12.54017,CMP_KDctrl_peak_5358
chr19,5609856,5610251,396,5610093,44,4.59674,1.89317,1.79594,CMP_KDctrl_peak_5359
chr19,5648231,5649807,1577,5648921,58,4.91272,1.78785,2.05177,CMP_KDctrl_peak_5360
chr19,5688777,5689618,842,5688984,97,4.03409,1.47965,1.34653,CMP_KDctrl_peak_5361
chr19,5704958,5705359,402,5704982,19,5.12819,2.79566,2.23195,CMP_KDctrl_peak_5362
chr19,5724829,5725288,460,5724838,52,6.01808,2.02049,2.98159,CMP_KDctrl_peak_5363
chr19,5727260,5727794,535,5727569,33,6.03293,2.42587,2.9949,CMP_KDctrl_peak_5364
chr19,5729319,5729593,275,5729541,40,12.01936,3.5476,8.22424,CMP_KDctrl_peak_5365
chr19,5786757,5787165,409,5787123,40,5.05176,2.04211,2.16776,CMP_KDctrl_peak_5366
chr19,5793777,5795496,1720,5795146,65,5.21296,1.76904,2.3056,CMP_KDctrl_peak_5367
chr19,5802070,5803560,1491,5803338,111,17.54609,2.52336,13.20025,CMP_KDctrl_peak_5368
chr19,5844477,5845886,1410,5845553,134,5.40917,1.49614,2.46752,CMP_KDctrl_peak_5369
chr19,5846196,5846567,372,5846260,66,3.98651,1.60355,1.30857,CMP_KDctrl_peak_5370
chr19,5849986,5850352,367,5850297,43,6.89134,2.33466,3.72694,CMP_KDctrl_peak_5371
chr19,5877852,5878120,269,5877901,40,5.05176,2.04211,2.16776,CMP_KDctrl_peak_5372
chr19,6018450,6018882,433,6018882,21,4.01819,2.28797,1.33485,CMP_KDctrl_peak_5373
chr19,6046557,6046955,399,6046580,86,10.3799,2.15425,6.76957,CMP_KDctrl_peak_5374
chr19,6061154,6062021,868,6061287,77,4.72928,1.63282,1.90725,CMP_KDctrl_peak_5375
chr19,6118203,6118598,396,6118491,80,15.26994,2.76373,11.1392,CMP_KDctrl_peak_5376
chr19,6141088,6141515,428,6141117,77,4.54598,1.61206,1.75358,CMP_KDctrl_peak_5377
chr19,6236015,6236283,269,6236079,65,8.3695,2.1741,5.00548,CMP_KDctrl_peak_5378
chr19,6331489,6331785,297,6331491,28,4.45319,2.17916,1.67972,CMP_KDctrl_peak_5379
chr19,6363392,6363840,449,6363704,300,15.6378,1.65452,11.4698,CMP_KDctrl_peak_5380
chr19,6399293,6399792,500,6399575,52,4.65962,1.80837,1.84882,CMP_KDctrl_peak_5381
chr19,6475374,6475639,266,6475529,16,8.64983,4.77153,5.24818,CMP_KDctrl_peak_5382
chr19,6679770,6680282,513,6680057,16,4.16307,2.59996,1.4382,CMP_KDctrl_peak_5383
chr19,6932397,6932696,300,6932690,39,4.41549,1.93305,1.65049,CMP_KDctrl_peak_5384
chr19,6984258,6984894,637,6984508,112,11.68977,2.04878,7.93097,CMP_KDctrl_peak_5385
chr19,7015855,7016948,1094,7016942,83,4.64593,1.59413,1.83749,CMP_KDctrl_peak_5386
chr19,7026278,7026902,625,7026311,50,6.27643,2.09145,3.19675,CMP_KDctrl_peak_5387
chr19,7048895,7049319,425,7049138,86,10.8796,2.2043,7.21319,CMP_KDctrl_peak_5388
chr19,7054275,7054958,684,7054502,276,4.74128,1.29112,1.91719,CMP_KDctrl_peak_5389
chr19,7092409,7092710,302,7092703,60,4.55145,1.72015,1.757,CMP_KDctrl_peak_5390
chr19,7093915,7095057,1143,7093922,67,5.07849,1.73671,2.19123,CMP_KDctrl_peak_5391
chr19,7114445,7114803,359,7114606,269,10.66628,1.53072,7.02251,CMP_KDctrl_peak_5392
chr19,7190740,7191139,400,7191112,35,6.99009,2.58559,3.8095,CMP_KDctrl_peak_5393
chr19,7240149,7240397,249,7240314,23,6.6645,3.08906,3.53,CMP_KDctrl_peak_5394
chr19,7280488,7281109,622,7280754,115,7.82368,1.7353,4.529,CMP_KDctrl_peak_5395
chr19,7342851,7343347,497,7343309,63,6.38228,1.93936,3.28807,CMP_KDctrl_peak_5396
chr19,7389824,7390243,420,7390175,36,12.16424,3.84794,8.35242,CMP_KDctrl_peak_5397
chr19,7456765,7457033,269,7457022,41,4.48639,1.91576,1.70455,CMP_KDctrl_peak_5398
chr19,7557320,7557755,436,7557735,158,11.84387,1.82433,8.0672,CMP_KDctrl_peak_5399
chr19,8788020,8788622,603,8788112,113,11.76982,2.04795,8.00127,CMP_KDctrl_peak_5400
chr19,8810054,8810552,499,8810358,54,4.28371,1.73121,1.53944,CMP_KDctrl_peak_5401
chr19,8815935,8816169,235,8815947,150,6.41756,1.5276,3.31851,CMP_KDctrl_peak_5402
chr19,8894012,8894740,729,8894383,247,5.57519,1.3495,2.60441,CMP_KDctrl_peak_5403
chr19,8954587,8955282,696,8955262,46,6.57361,2.21213,3.45106,CMP_KDctrl_peak_5404
chr19,9108088,9108363,276,9108118,36,5.30285,2.17644,2.37963,CMP_KDctrl_peak_5405
chr19,9184033,9184350,318,9184109,13,5.34497,3.43392,2.41344,CMP_KDctrl_peak_5406
chr19,9911224,9911484,261,9911280,40,8.66551,2.78179,5.26218,CMP_KDctrl_peak_5407
chr19,9973280,9973656,377,9973651,85,4.34044,1.55301,1.5857,CMP_KDctrl_peak_5408
chr19,9988526,9988951,426,9988920,52,8.10659,2.3515,4.77691,CMP_KDctrl_peak_5409
chr19,10013332,10013592,261,10013539,136,8.74565,1.71743,5.33333,CMP_KDctrl_peak_5410
chr19,10017538,10017900,363,10017819,74,13.51902,2.67119,9.56322,CMP_KDctrl_peak_5411
chr19,10134616,10134903,288,10134903,51,4.1504,1.73776,1.42854,CMP_KDctrl_peak_5412
chr19,10175513,10175870,358,10175861,62,4.48325,1.69562,1.70251,CMP_KDctrl_peak_5413
chr19,10247517,10248820,1304,10248172,69,7.14763,1.97394,3.94447,CMP_KDctrl_peak_5414
chr19,10278455,10279175,721,10278457,101,4.97235,1.55449,2.10142,CMP_KDctrl_peak_5415
chr19,10314645,10315147,503,10315145,64,4.32205,1.66009,1.57128,CMP_KDctrl_peak_5416
chr19,10599783,10600225,443,10599992,135,18.92406,2.38734,14.45223,CMP_KDctrl_peak_5417
chr19,10679944,10680309,366,10679944,162,4.05802,1.35397,1.36195,CMP_KDctrl_peak_5418
chr19,10708929,10709487,559,10709322,31,7.48964,2.87686,4.24071,CMP_KDctrl_peak_5419
chr19,10763313,10763552,240,10763487,138,14.83272,2.09869,10.74531,CMP_KDctrl_peak_5420
chr19,10784135,10784566,432,10784148,62,6.07505,1.90906,3.03181,CMP_KDctrl_peak_5421
chr19,10916458,10916930,473,10916870,99,11.01813,2.09336,7.3337,CMP_KDctrl_peak_5422
chr19,10943653,10943943,291,10943919,16,4.20342,2.61721,1.47157,CMP_KDctrl_peak_5423
chr19,10955491,10955902,412,10955836,19,4.05071,2.38791,1.3571,CMP_KDctrl_peak_5424
chr19,10989033,10989551,519,10989092,54,9.80834,2.58119,6.26682,CMP_KDctrl_peak_5425
chr19,11022787,11023325,539,11023276,34,6.57885,2.52325,3.45564,CMP_KDctrl_peak_5426
chr19,11033729,11034202,474,11033797,27,4.44248,2.20603,1.67125,CMP_KDctrl_peak_5427
chr19,11053900,11054370,471,11054347,74,6.53822,1.85711,3.42234,CMP_KDctrl_peak_5428
chr19,11367636,11368015,380,11367846,24,8.32951,3.60785,4.96977,CMP_KDctrl_peak_5429
chr19,11521322,11521889,568,11521872,23,4.44078,2.34583,1.67031,CMP_KDctrl_peak_5430
chr19,11714906,11715510,605,11715319,45,10.20206,2.91703,6.6131,CMP_KDctrl_peak_5431
chr19,11844899,11845492,594,11844961,49,6.25215,2.10353,3.17551,CMP_KDctrl_peak_5432
chr19,12080091,12080420,330,12080100,81,7.06444,1.86035,3.87174,CMP_KDctrl_peak_5433
chr19,12085219,12086798,1580,12086765,159,9.37253,1.68146,5.88401,CMP_KDctrl_peak_5434
chr19,12514288,12514899,612,12514821,48,8.11833,2.44057,4.78639,CMP_KDctrl_peak_5435
chr19,12535298,12535759,462,12535559,57,4.20439,1.69435,1.47223,CMP_KDctrl_peak_5436
chr19,12538448,12538790,343,12538735,106,8.31903,1.81827,4.96078,CMP_KDctrl_peak_5437
chr19,12575981,12576572,592,12576571,240,4.47523,1.30268,1.69783,CMP_KDctrl_peak_5438
chr19,12614700,12614935,236,12614704,14,4.3405,2.82605,1.5857,CMP_KDctrl_peak_5439
chr19,12670284,12670798,515,12670315,85,6.08672,1.7333,3.03951,CMP_KDctrl_peak_5440
chr19,12870312,12871206,895,12870626,330,14.59982,1.58371,10.53436,CMP_KDctrl_peak_5441
chr19,14652527,14653649,1123,14652715,34,4.9113,2.13612,2.05055,CMP_KDctrl_peak_5442
chr19,14671910,14672147,238,14672130,123,6.18533,1.58223,3.12157,CMP_KDctrl_peak_5443
chr19,15030634,15031138,505,15030635,24,4.02694,2.18117,1.34026,CMP_KDctrl_peak_5444
chr19,16089914,16090248,335,16089982,79,12.15009,2.42714,8.34044,CMP_KDctrl_peak_5445
chr19,16160650,16161144,495,16161135,28,4.45319,2.17916,1.67972,CMP_KDctrl_peak_5446
chr19,16207256,16207896,641,16207256,120,4.2485,1.43913,1.50922,CMP_KDctrl_peak_5447
chr19,16214754,16215311,558,16215308,111,4.52233,1.48417,1.73438,CMP_KDctrl_peak_5448
chr19,16229279,16229569,291,16229376,28,7.66306,3.0891,4.39254,CMP_KDctrl_peak_5449
chr19,16509684,16510007,324,16510006,60,4.13801,1.66245,1.418,CMP_KDctrl_peak_5450
chr19,16510654,16511574,921,16510663,37,5.14612,2.1205,2.24807,CMP_KDctrl_peak_5451
chr19,17237256,17237592,337,17237572,15,4.79615,2.95702,1.95605,CMP_KDctrl_peak_5452
chr19,17299029,17299330,302,17299073,17,5.36356,3.04208,2.42825,CMP_KDctrl_peak_5453
chr19,18642283,18643404,1122,18642333,44,6.50396,2.23997,3.39299,CMP_KDctrl_peak_5454
chr19,18652668,18653340,673,18652768,25,9.89544,4.09393,6.34289,CMP_KDctrl_peak_5455
chr19,18705984,18706250,267,18706180,188,9.8713,1.63379,6.32233,CMP_KDctrl_peak_5456
chr19,18718567,18718968,402,18718844,21,5.57015,2.83164,2.59983,CMP_KDctrl_peak_5457
chr19,20419720,20420144,425,20420144,69,3.99631,1.58811,1.31719,CMP_KDctrl_peak_5458
chr19,20464095,20464512,418,20464503,33,4.49721,2.06384,1.71416,CMP_KDctrl_peak_5459
chr19,20483868,20484765,898,20484211,88,9.79535,2.07717,6.25572,CMP_KDctrl_peak_5460
chr19,20804666,20804990,325,20804749,15,5.74271,3.40979,2.74474,CMP_KDctrl_peak_5461
chr19,21106326,21106567,242,21106566,170,4.17065,1.35135,1.44359,CMP_KDctrl_peak_5462
chr19,21201624,21201879,256,21201868,36,4.20337,1.93949,1.47157,CMP_KDctrl_peak_5463
chr19,21346769,21347418,650,21346772,397,5.62851,1.26656,2.65157,CMP_KDctrl_peak_5464
chr19,21516250,21516636,387,21516494,49,4.53515,1.8207,1.74438,CMP_KDctrl_peak_5465
chr19,21535820,21536285,466,21535966,93,11.19077,2.1628,7.48903,CMP_KDctrl_peak_5466
chr19,21679641,21679919,279,21679918,18,4.07001,2.44551,1.37059,CMP_KDctrl_peak_5467
chr19,21799776,21800057,282,21799858,27,6.88725,2.91196,3.72381,CMP_KDctrl_peak_5468
chr19,21870560,21871251,692,21871046,36,6.96206,2.54493,3.78643,CMP_KDctrl_peak_5469
chr19,21937133,21937746,614,21937188,30,12.03184,4.33327,8.23545,CMP_KDctrl_peak_5470
chr19,23215285,23215799,515,23215519,221,5.79186,1.38415,2.78696,CMP_KDctrl_peak_5471
chr19,23348067,23348335,269,23348328,90,4.30924,1.53038,1.56003,CMP_KDctrl_peak_5472
chr19,23519645,23520016,372,23519646,31,4.16451,2.02924,1.43866,CMP_KDctrl_peak_5473
chr19,23525723,23526049,327,23526042,34,4.57005,2.05879,1.77321,CMP_KDctrl_peak_5474
chr19,23541640,23542357,718,23541687,48,4.01762,1.74518,1.33485,CMP_KDctrl_peak_5475
chr19,23832866,23833342,477,23832892,126,8.10312,1.71085,4.7741,CMP_KDctrl_peak_5476
chr19,24105181,24105481,301,24105468,31,5.68099,2.40459,2.69378,CMP_KDctrl_peak_5477
chr19,24375684,24375986,303,24375686,32,4.19205,2.01405,1.46196,CMP_KDctrl_peak_5478
chr19,24551663,24551946,284,24551883,112,13.9161,2.22235,9.91978,CMP_KDctrl_peak_5479
chr19,24601547,24601955,409,24601547,57,3.99981,1.66443,1.31985,CMP_KDctrl_peak_5480
chr19,24630221,24630683,463,24630668,95,8.61875,1.91115,5.22309,CMP_KDctrl_peak_5481
chr19,24974271,24974710,440,24974695,51,5.12937,1.89353,2.23278,CMP_KDctrl_peak_5482
chr19,25041173,25041627,455,25041360,20,6.25425,3.16261,3.1771,CMP_KDctrl_peak_5483
chr19,25076907,25077619,713,25076919,31,4.50215,2.11164,1.71826,CMP_KDctrl_peak_5484
chr19,25212511,25213290,780,25212742,99,24.2603,3.34185,19.33976,CMP_KDctrl_peak_5485
chr19,25213698,25214000,303,25213702,24,4.43367,2.30493,1.66491,CMP_KDctrl_peak_5486
chr19,25525213,25525952,740,25525741,29,11.97847,4.42171,8.18764,CMP_KDctrl_peak_5487
chr19,26680968,26681753,786,26681401,106,7.64533,1.76296,4.37715,CMP_KDctrl_peak_5488
chr19,26925430,26926013,584,26925683,27,4.07133,2.10401,1.37133,CMP_KDctrl_peak_5489
chr19,28606206,28606583,378,28606493,38,7.88104,2.6825,4.57764,CMP_KDctrl_peak_5490
chr19,29138605,29139062,458,29138777,82,13.08615,2.48545,9.17664,CMP_KDctrl_peak_5491
chr19,29325888,29326129,242,29326120,154,6.1572,1.50258,3.09755,CMP_KDctrl_peak_5492
chr19,29429678,29430122,445,29429678,36,4.02428,1.90116,1.33932,CMP_KDctrl_peak_5493
chr19,29458957,29459600,644,29459580,17,4.1087,2.51609,1.39922,CMP_KDctrl_peak_5494
chr19,29538135,29538622,488,29538413,29,4.46695,2.15466,1.69056,CMP_KDctrl_peak_5495
chr19,29553012,29553329,318,29553230,17,9.50007,5.0522,5.99537,CMP_KDctrl_peak_5496
chr19,29562719,29563152,434,29562737,24,4.88243,2.44357,2.0263,CMP_KDctrl_peak_5497
chr19,29575006,29575287,282,29575051,19,4.55014,2.57422,1.75586,CMP_KDctrl_peak_5498
chr19,29722277,29722807,531,29722622,109,13.61498,2.22461,9.64954,CMP_KDctrl_peak_5499
chr19,29879804,29880059,256,29879958,72,8.14435,2.06104,4.80899,CMP_KDctrl_peak_5500
chr19,30369951,30370190,240,30370109,14,7.02386,4.21017,3.83708,CMP_KDctrl_peak_5501
chr19,31249213,31249513,301,31249437,14,4.3405,2.82605,1.5857,CMP_KDctrl_peak_5502
chr19,31285117,31285405,289,31285382,22,6.1084,2.96035,3.05717,CMP_KDctrl_peak_5503
chr19,31412006,31412421,416,31412195,67,13.4924,2.81704,9.53908,CMP_KDctrl_peak_5504
chr19,32284924,32285541,618,32285497,83,6.21496,1.75843,3.14725,CMP_KDctrl_peak_5505
chr19,32289590,32289842,253,32289591,32,4.19205,2.01405,1.46196,CMP_KDctrl_peak_5506
chr19,32391868,32392257,390,32391940,18,7.82225,4.04913,4.529,CMP_KDctrl_peak_5507
chr19,32560463,32560947,485,32560463,84,4.3532,1.55851,1.59668,CMP_KDctrl_peak_5508
chr19,32641735,32642149,415,32641740,52,6.99103,2.17347,3.81019,CMP_KDctrl_peak_5509
chr19,32678128,32678637,510,32678129,26,4.43527,2.23563,1.66583,CMP_KDctrl_peak_5510
chr19,32786594,32787181,588,32786960,92,4.55943,1.54799,1.76399,CMP_KDctrl_peak_5511
chr19,32830447,32830907,461,32830751,110,7.19309,1.70766,3.98485,CMP_KDctrl_peak_5512
chr19,33024869,33025409,541,33025387,35,4.93078,2.11761,2.0664,CMP_KDctrl_peak_5513
chr19,33466368,33466741,374,33466383,90,5.70299,1.66852,2.71178,CMP_KDctrl_peak_5514
chr19,34266742,34267043,302,34266963,108,12.40625,2.13567,8.568,CMP_KDctrl_peak_5515
chr19,34267686,34267945,260,34267695,34,4.46563,2.03522,1.68984,CMP_KDctrl_peak_5516
chr19,34549486,34549873,388,34549648,21,4.99007,2.62381,2.11543,CMP_KDctrl_peak_5517
chr19,34625190,34625573,384,34625191,81,4.38144,1.57457,1.62142,CMP_KDctrl_peak_5518
chr19,34708072,34708496,425,34708197,28,4.84589,2.28481,1.99935,CMP_KDctrl_peak_5519
chr19,34952608,34953484,877,34952611,178,4.8096,1.38099,1.9682,CMP_KDctrl_peak_5520
chr19,34995893,34996681,789,34996680,137,4.24198,1.40483,1.504,CMP_KDctrl_peak_5521
chr19,36157678,36158040,363,36158033,70,5.21111,1.73168,2.30392,CMP_KDctrl_peak_5522
chr19,36501831,36502085,255,36501894,29,6.73842,2.76592,3.59488,CMP_KDctrl_peak_5523
chr19,37494341,37494613,273,37494343,22,4.01598,2.24809,1.33369,CMP_KDctrl_peak_5524
chr19,37510809,37511047,239,37510971,53,8.51073,2.39587,5.13112,CMP_KDctrl_peak_5525
chr19,37598090,37598346,257,37598322,50,9.93167,2.70608,6.37522,CMP_KDctrl_peak_5526
chr19,37624973,37625214,242,37625110,87,12.81118,2.38707,8.92961,CMP_KDctrl_peak_5527
chr19,37777075,37777381,307,37777334,27,9.95788,3.91392,6.39801,CMP_KDctrl_peak_5528
chr19,38171627,38172083,457,38171627,44,4.08053,1.79997,1.37917,CMP_KDctrl_peak_5529
chr19,38892858,38893214,357,38893185,35,5.32193,2.2046,2.39521,CMP_KDctrl_peak_5530
chr19,38911134,38911637,504,38911134,124,4.04735,1.41425,1.35435,CMP_KDctrl_peak_5531
chr19,39005484,39005960,477,39005484,91,4.35515,1.53134,1.59856,CMP_KDctrl_peak_5532
chr19,40802899,40803669,771,40803300,35,5.67107,2.28289,2.68651,CMP_KDctrl_peak_5533
chr19,40900501,40900735,235,40900607,16,6.30547,3.57138,3.22198,CMP_KDctrl_peak_5534
chr19,41006423,41006693,271,41006624,15,7.41463,4.26924,4.17579,CMP_KDctrl_peak_5535
chr19,41073234,41073552,319,41073522,54,7.73698,2.25548,4.45489,CMP_KDctrl_peak_5536
chr19,41090635,41090950,316,41090930,59,8.53312,2.28735,5.14853,CMP_KDctrl_peak_5537
chr19,41337770,41338427,658,41338142,126,14.08324,2.12677,10.07065,CMP_KDctrl_peak_5538
chr19,41395606,41395861,256,41395772,104,8.2365,1.8224,4.88922,CMP_KDctrl_peak_5539
chr19,41419798,41420329,532,41419820,46,4.99213,1.93547,2.1172,CMP_KDctrl_peak_5540
chr19,41459197,41459531,335,41459406,47,4.85005,1.89755,2.00224,CMP_KDctrl_peak_5541
chr19,41549256,41549492,237,41549492,21,4.47605,2.44441,1.69783,CMP_KDctrl_peak_5542
chr19,41555978,41556264,287,41556205,26,5.5394,2.557,2.57404,CMP_KDctrl_peak_5543
chr19,41557188,41557435,248,41557190,104,4.3497,1.48852,1.59333,CMP_KDctrl_peak_5544
chr19,41604073,41604335,263,41604083,14,5.63225,3.46724,2.65459,CMP_KDctrl_peak_5545
chr19,41671722,41672138,417,41671861,76,13.46469,2.62725,9.51465,CMP_KDctrl_peak_5546
chr19,41838582,41839298,717,41838623,25,6.44946,2.88885,3.34687,CMP_KDctrl_peak_5547
chr19,41922342,41922788,447,41922666,187,10.43257,1.66369,6.81662,CMP_KDctrl_peak_5548
chr19,41970341,41970628,288,41970600,60,6.86248,2.03853,3.70219,CMP_KDctrl_peak_5549
chr19,42055400,42056068,669,42055780,220,4.01228,1.29354,1.3309,CMP_KDctrl_peak_5550
chr19,42074323,42074634,312,42074479,16,7.50879,4.16976,4.25595,CMP_KDctrl_peak_5551
chr19,42080131,42080410,280,42080302,52,7.71742,2.289,4.43835,CMP_KDctrl_peak_5552
chr19,42827038,42827777,740,42827732,99,10.71287,2.06674,7.06419,CMP_KDctrl_peak_5553
chr19,43749579,43749918,340,43749631,295,15.96216,1.67229,11.76251,CMP_KDctrl_peak_5554
chr19,43827194,43827902,709,43827515,130,5.51981,1.51375,2.55758,CMP_KDctrl_peak_5555
chr19,43954855,43955202,348,43955178,16,6.41219,3.6229,3.31371,CMP_KDctrl_peak_5556
chr19,44143993,44144242,250,44144183,68,10.66323,2.42298,7.01979,CMP_KDctrl_peak_5557
chr19,44369016,44369252,237,44369086,52,8.48315,2.41243,5.10682,CMP_KDctrl_peak_5558
chr19,45005693,45006032,340,45005817,101,6.38322,1.67964,3.28865,CMP_KDctrl_peak_5559
chr19,45080170,45080704,535,45080170,51,4.1504,1.73776,1.42854,CMP_KDctrl_peak_5560
chr19,45148932,45149571,640,45149216,68,6.98422,1.96414,3.80455,CMP_KDctrl_peak_5561
chr19,45153921,45154310,390,45153933,42,5.42653,2.07803,2.48327,CMP_KDctrl_peak_5562
chr19,45251054,45251590,537,45251060,79,7.77039,1.95119,4.48381,CMP_KDctrl_peak_5563
chr19,45547275,45547631,357,45547480,15,4.23796,2.70126,1.50026,CMP_KDctrl_peak_5564
chr19,45823443,45823718,276,45823678,31,4.92076,2.21462,2.05801,CMP_KDctrl_peak_5565
chr19,45857329,45857987,659,45857986,104,4.64278,1.51496,1.83477,CMP_KDctrl_peak_5566
chr19,45879783,45880088,306,45879839,18,5.77731,3.13447,2.77472,CMP_KDctrl_peak_5567
chr19,45886729,45887443,715,45886794,24,8.01859,3.49457,4.69947,CMP_KDctrl_peak_5568
chr19,46072804,46073047,244,46072845,100,7.38743,1.7719,4.15215,CMP_KDctrl_peak_5569
chr19,46119480,46119857,378,46119782,63,5.85219,1.86963,2.83853,CMP_KDctrl_peak_5570
chr19,46131139,46131611,473,46131318,77,7.01767,1.88641,3.83399,CMP_KDctrl_peak_5571
chr19,46378783,46379073,291,46379068,135,4.39681,1.42006,1.63522,CMP_KDctrl_peak_5572
chr19,46389568,46389940,373,46389642,29,9.09554,3.46231,5.63989,CMP_KDctrl_peak_5573
chr19,46423352,46423633,282,46423555,45,4.63443,1.8864,1.82845,CMP_KDctrl_peak_5574
chr19,46437971,46438270,300,46438237,15,7.82395,4.49085,4.529,CMP_KDctrl_peak_5575
chr19,46469777,46470223,447,46469779,131,4.59977,1.44321,1.79856,CMP_KDctrl_peak_5576
chr19,46576538,46576780,243,46576776,45,5.20069,1.98668,2.29557,CMP_KDctrl_peak_5577
chr19,46577392,46577726,335,46577394,53,4.02267,1.69973,1.33824,CMP_KDctrl_peak_5578
chr19,46577979,46578904,926,46578331,99,6.11052,1.66451,3.05883,CMP_KDctrl_peak_5579
chr19,46835447,46836293,847,46835861,212,4.0685,1.30304,1.37059,CMP_KDctrl_peak_5580
chr19,46866592,46867147,556,46866747,26,10.2758,4.12935,6.67843,CMP_KDctrl_peak_5581
chr19,46976500,46976741,242,46976500,15,4.10063,2.63956,1.39533,CMP_KDctrl_peak_5582
chr19,47036457,47036759,303,47036491,114,6.06761,1.60233,3.02503,CMP_KDctrl_peak_5583
chr19,47059259,47059765,507,47059764,25,4.43211,2.26842,1.66406,CMP_KDctrl_peak_5584
chr19,47124925,47125320,396,47125092,39,8.6906,2.82481,5.28445,CMP_KDctrl_peak_5585
chr19,47142275,47142858,584,47142747,105,17.16066,2.56358,12.84831,CMP_KDctrl_peak_5586
chr19,47164375,47164662,288,47164655,28,4.64348,2.23021,1.83523,CMP_KDctrl_peak_5587
chr19,47338416,47338949,534,47338585,23,6.47336,3.02204,3.36815,CMP_KDctrl_peak_5588
chr19,47581869,47582762,894,47582750,44,4.82146,1.93373,1.97828,CMP_KDctrl_peak_5589
chr19,47654252,47654833,582,47654255,82,4.13466,1.54317,1.41562,CMP_KDctrl_peak_5590
chr19,47929606,47930093,488,47929753,103,10.33265,2.00364,6.72835,CMP_KDctrl_peak_5591
chr19,47965294,47965691,398,47965356,32,5.67249,2.37013,2.68741,CMP_KDctrl_peak_5592
chr19,47979890,47980167,278,47980148,45,6.16662,2.15881,3.10583,CMP_KDctrl_peak_5593
chr19,47993217,47994095,879,47993864,117,7.91124,1.7333,4.60473,CMP_KDctrl_peak_5594
chr19,48011144,48011405,262,48011318,31,5.38964,2.33128,2.45067,CMP_KDctrl_peak_5595
chr19,48504644,48504910,267,48504743,16,5.87533,3.3668,2.85848,CMP_KDctrl_peak_5596
chr19,48597945,48598347,403,48598340,38,5.33757,2.13921,2.40877,CMP_KDctrl_peak_5597
chr19,53268567,53269023,457,53268842,148,15.11669,2.05841,11.00111,CMP_KDctrl_peak_5598
chr19,53384990,53385612,623,53385002,101,7.00104,1.7333,3.81924,CMP_KDctrl_peak_5599
chr19,53387989,53388661,673,53388654,133,6.42992,1.57076,3.32987,CMP_KDctrl_peak_5600
chr19,53393141,53393644,504,53393222,47,9.54746,2.72485,6.0374,CMP_KDctrl_peak_5601
chr19,53496110,53496462,353,53496111,61,4.5962,1.71852,1.79562,CMP_KDctrl_peak_5602
chr19,53498083,53498371,289,53498352,50,5.3678,1.94425,2.43185,CMP_KDctrl_peak_5603
chr19,53498756,53499195,440,53499194,59,4.50674,1.72183,1.72128,CMP_KDctrl_peak_5604
chr19,53539328,53539635,308,53539329,75,4.27548,1.59096,1.53279,CMP_KDctrl_peak_5605
chr19,53613291,53613604,314,53613468,32,12.37486,4.24746,8.53961,CMP_KDctrl_peak_5606
chr19,53968046,53968439,394,53968205,36,6.50443,2.44159,3.39306,CMP_KDctrl_peak_5607
chr19,54018622,54019098,477,54019096,385,4.21208,1.2212,1.4792,CMP_KDctrl_peak_5608
chr19,54085762,54086050,289,54085955,13,6.17237,3.88552,3.10983,CMP_KDctrl_peak_5609
chr19,55292860,55293145,286,55293119,100,7.38743,1.7719,4.15215,CMP_KDctrl_peak_5610
chr19,55328154,55328720,567,55328376,73,4.01006,1.56931,1.32876,CMP_KDctrl_peak_5611
chr19,55623114,55623578,465,55623313,66,10.11892,2.38626,6.54148,CMP_KDctrl_peak_5612
chr19,55877893,55878497,605,55877894,91,4.35515,1.53134,1.59856,CMP_KDctrl_peak_5613
